Plot_ID,Shape,Plot_size_m2,parent_plot,Northing,Easting,AGB(Mg/ha)_Y,AGB(Mg/ha)_J,AGB(Mg/ha)_C,AGB(Mg/ha)_W,AGB(Mg/ha)_Mean,Point_density,Vegetation_density,Max_height,Mean_height,P25,P50,P75,P95
c_225_130,circle,225,29,4975601.661309462,524628.1366319285,185.9668892259554,201.9314700510671,205.02424800030553,174.68079818578553,191.9008513657784,19.115555555555556,0.8614275749825622,26.08,17.797993,16.0,19.45,21.31,23.378
c_225_131,circle,225,30,4977166.833,524596.9561562468,142.8384831032467,153.12483332973932,156.03594137431526,136.87156132363202,147.21770478273334,41.16444444444444,0.7863312459511984,16.67,7.8209705,4.66,7.91,10.7,13.738999
c_225_132,circle,225,30,4977170.786690538,524594.0836319285,99.93846657131827,111.78077560141153,113.90987891052387,99.05326886803232,106.17059748782151,41.12444444444444,0.8295687885010267,16.32,8.222619,5.18,8.27,11.19,13.85
c_225_133,circle,225,30,4977169.276515133,524589.4357899481,64.25422496686049,75.52216176185782,75.35233301934062,65.81395569275519,70.23566886020353,40.791111111111114,0.8249073872303334,16.32,8.309379,5.05,8.65,11.35,13.73
c_225_134,circle,225,30,4977164.3894848665,524589.4357899481,158.01392697586127,175.9150730208069,175.99851778126575,159.19281215383683,167.28008248294267,39.284444444444446,0.7690915261907456,16.32,7.6270914,4.24,7.88,10.73,13.22
c_225_135,circle,225,30,4977162.879309461,524594.0836319285,148.23697094321605,156.6393773878659,157.71290461655408,138.10540771717288,150.17366516620223,40.093333333333334,0.7608912537412704,16.67,7.207095,4.06,7.09,9.92,13.13
c_225_136,circle,225,31,4976243.76,524839.4272562471,204.53384692371824,219.18619279979112,212.79141163987134,196.07809118131127,208.147385636173,60.6,0.9428676200953429,30.83,15.399611,11.9,15.58,18.9,25.14
c_225_137,circle,225,31,4976247.713690538,524836.5547319289,170.69962625980475,184.33733686595232,180.8318321301898,164.99703361847108,175.2164572186045,59.39111111111111,0.9722367731796753,30.83,17.37849,13.69,18.095001,21.59,26.6645
c_225_138,circle,225,31,4976246.203515133,524831.9068899484,187.5886473653311,202.2818229331739,206.6107198171548,181.77727868992054,194.56461720139507,52.37777777777778,0.9828595672464998,30.83,17.659468,14.05,18.4,21.84,26.879
c_225_139,circle,225,31,4976241.316484867,524831.9068899484,141.7782357945901,144.97949005993593,142.3129795699353,142.35576970162563,142.85661878152175,54.13777777777778,0.9683113044906001,25.87,15.2056675,11.02,16.28,19.56,22.85
c_225_140,circle,225,31,4976239.806309462,524836.5547319289,257.823278349543,272.33069901509174,271.2982957285222,243.9162512907759,261.3421310959832,57.44888888888889,0.9602351848986539,25.87,14.401743,10.7575,14.95,18.21,21.93
c_225_141,circle,225,32,4975778.346899999,525032.2725562464,184.90625151970306,194.82391035629752,193.01467219961722,177.40021573492453,187.53626245263558,64.77333333333333,0.9667901742829696,27.65,20.12059,17.362501,21.65,23.48,25.38
c_225_142,circle,225,32,4975782.3005905375,525029.4000319281,158.0968209877625,161.1081326778231,156.462589961999,162.2459993797742,159.47838575183968,63.65777777777778,0.9752845074355931,27.65,19.392471,15.89,20.64,22.93,25.18
c_225_143,circle,225,32,4975780.790415132,525024.7521899476,205.61846405655442,201.02278376345268,195.50079445211986,199.53444170272948,200.4191209937141,66.99111111111111,0.9844755523120812,27.65,19.135803,15.45,20.71,23.06,24.94
c_225_144,circle,225,32,4975775.903384866,525024.7521899476,276.86394411444684,282.78056891056775,277.85825704585164,263.86543421239696,275.34205107081584,66.06666666666666,0.9773965691220989,27.65,19.273907,15.81,20.85,23.01,24.5
c_225_145,circle,225,32,4975774.393209461,525029.4000319281,243.45187889478854,256.6842745520133,250.25308719368138,237.2778849807874,246.91678140531764,66.91555555555556,0.9639346439957492,27.32,19.572443,16.16,21.24,23.16,24.984
c_225_146,circle,225,33,4975431.0747,525200.7280562465,86.26198671489459,96.5252075460937,89.52946070823228,84.53455075019077,89.21280142985283,58.17333333333333,0.9197035678814272,21.0,12.778316,10.752501,13.65,15.53,17.8315
c_225_147,circle,225,33,4975435.028390538,525197.8555319282,124.24997925420142,138.36858360472334,129.21659388045236,116.21341100778479,127.01214193679047,60.733333333333334,0.9290889132821075,21.25,13.11144,10.87,13.75,16.06,18.5
c_225_148,circle,225,33,4975433.518215133,525193.2076899478,100.13362583181166,111.91973416063402,103.63451872219454,98.41424061090864,103.5255298313872,60.09777777777778,0.9379529655376424,21.25,12.693458,10.06,13.28,15.95,18.619001
c_225_149,circle,225,33,4975428.631184867,525193.2076899478,177.48772907361405,197.7494913523912,184.2184905615827,169.83038604429208,182.32152425797,60.266666666666666,0.9308997050147493,21.25,12.9497,10.41,13.69,16.08,18.71
c_225_150,circle,225,33,4975427.121009462,525197.8555319282,119.07733508544835,132.82729395806138,123.7236491997306,114.69394271096348,122.58055523855094,59.404444444444444,0.938874756845728,21.25,12.966118,10.65,13.72,15.83,18.73
c_225_151,circle,225,34,4975783.509400001,525504.9563562471,0.0,0.0,0.0,0.0,0.0,40.18222222222222,0.4684216347749143,33.65,22.502365,20.55,24.92,28.335,31.33
c_225_152,circle,225,34,4975787.463090539,525502.0838319288,0.0,0.0,0.0,0.0,0.0,37.83555555555556,0.5269587689416187,33.65,22.551094,19.34,23.72,27.29,30.19
c_225_153,circle,225,34,4975785.952915134,525497.4359899483,91.59859072389317,98.68910584214836,99.15952749006749,87.720451577695,94.29191890845101,42.56444444444445,0.7342591625770074,33.65,23.93767,21.6975,24.9,28.09,31.0045
c_225_154,circle,225,34,4975781.065884868,525497.4359899483,151.47176778411648,163.096137502075,165.81984836554054,142.56892428224367,155.73916948349392,49.44444444444444,0.7348314606741573,33.65,24.580845,22.825,26.41,28.84,31.22
c_225_155,circle,225,34,4975779.555709463,525502.0838319288,146.06425570506838,157.3692970544551,159.53428097007634,138.16345154845823,150.2828213195145,46.617777777777775,0.6028220040041948,33.65,23.413141,21.81,25.48,28.13,30.8
c_225_156,circle,225,35,4975143.703,524716.9767562469,31.622638837901075,56.54936996362849,55.23798732322681,51.013702809489516,48.60592473356148,13.146666666666667,0.6842461122379987,26.25,14.156996,10.55,14.61,18.2225,22.687
c_225_157,circle,225,35,4975147.656690538,524714.1042319286,17.89632965792912,41.35176241535785,41.7920079883783,38.83445874215484,34.96863970095502,10.911111111111111,0.7576374745417516,20.97,13.577209,10.887501,14.38,17.2,19.210499
c_225_158,circle,225,35,4975146.146515133,524709.4563899481,27.709255558249126,44.81630662571152,43.909868353631715,40.159834943479765,39.14881637026804,9.848888888888888,0.7450361010830325,20.72,13.171182,10.48,13.76,16.974998,19.154999
c_225_159,circle,225,35,4975141.259484867,524709.4563899481,34.482742061572765,60.898504632267304,60.100117746880926,55.32749758008617,52.70221550520179,9.982222222222223,0.6371326803205699,24.5,13.406911,9.684999,13.61,17.95,21.425
c_225_160,circle,225,35,4975139.749309462,524714.1042319286,22.78891259803048,33.90336922752707,32.84805092645071,30.1192229293383,29.914888920336637,13.982222222222223,0.6916719643992372,26.25,15.408584,10.9,15.97,20.29,23.872501
c_225_161,circle,225,36,4976621.261,525713.8578562468,97.76213281328185,130.67916847002866,124.98797589548376,113.25911950201578,116.67209917020251,55.39111111111111,0.8347909813046618,22.81,13.130911,8.27,14.095,17.3825,21.0
c_225_162,circle,225,36,4976625.214690538,525710.9853319285,90.28951627311136,99.86401932233352,94.60650981466523,85.0105372242189,92.44264565858225,48.53777777777778,0.8379269297683363,21.93,11.818931,7.825,12.61,15.76,17.88
c_225_163,circle,225,36,4976623.704515133,525706.337489948,32.25229463651327,44.35474041779482,35.93930208962435,33.00945508787486,36.38894805795182,42.44444444444444,0.7826178010471204,19.4,10.515805,6.63,10.63,14.907499,17.27
c_225_164,circle,225,36,4976618.817484867,525706.337489948,51.53423372204333,66.87946750211955,54.30348998757023,52.18106580086689,56.22456425315,42.29333333333334,0.7556746532156369,21.88,11.56858,7.18,11.8,15.93,18.73
c_225_165,circle,225,36,4976617.307309462,525710.9853319285,83.05685280484195,101.95772480429974,86.32092052482987,83.35823836039435,88.67343412359148,47.50666666666667,0.8045654411076808,22.65,12.449326,7.8975,13.01,16.76,19.92
c_225_166,circle,225,37,4976493.278200001,526116.0400562464,200.5229739181616,214.22391958676212,217.5929740913764,186.47877358639113,204.7046602956728,36.07555555555555,0.9221387212024147,27.58,18.911602,17.2,20.25,22.82,25.317999
c_225_167,circle,225,37,4976497.23189054,526113.1675319282,205.96277673306562,220.54113008714864,226.14829726011723,191.76928051679934,211.10537114928272,33.98222222222222,0.9508239602406487,28.81,19.619549,17.94,21.055,23.41,25.69
c_225_168,circle,225,37,4976495.721715135,526108.5196899477,267.34377101783724,271.23202776666926,274.97160461811495,241.37569477351602,263.7307745440344,34.96,0.971395881006865,27.73,19.693874,18.28,20.97,23.3,25.4
c_225_169,circle,225,37,4976490.834684868,526108.5196899477,296.96579374847033,276.59643356085303,277.9503291000465,259.1209848839575,277.6583853233318,37.6,0.9575650118203309,27.73,18.681198,16.56,19.79,22.61,25.11
c_225_170,circle,225,37,4976489.324509463,526113.1675319282,298.4013182886614,259.78558518685014,264.4661585436771,255.02186585890328,269.418731969523,38.404444444444444,0.9257030436292096,27.73,18.49567,16.73,20.12,22.49,25.08
c_225_171,circle,225,38,4976145.162599999,526066.806156247,180.69666264026188,197.59538002177032,191.04619994213158,182.09420521355025,187.8581119544285,49.82666666666667,0.8440817054678441,26.14,15.980452,13.56,16.65,18.79,22.279001
c_225_172,circle,225,38,4976149.116290538,526063.9336319288,228.21874675202656,248.06621287077618,240.67658337622925,228.42527868328096,236.34670542057825,53.07111111111111,0.9173436060631438,24.05,14.97833,12.16,15.9,18.13,20.9135
c_225_173,circle,225,38,4976147.606115133,526059.2857899483,153.50614929980568,166.56564167767286,161.99853206375826,151.48061509835202,158.38773453489722,48.67111111111111,0.9274038900557027,24.05,14.137484,10.99,14.75,17.7,20.9525
c_225_174,circle,225,38,4976142.719084866,526059.2857899483,145.51151146311557,160.21002336676955,155.44167930452818,137.3691958136387,149.633102487013,47.635555555555555,0.9234931890278036,25.61,14.731044,11.78,15.48,18.2,21.21
c_225_175,circle,225,38,4976141.208909461,526063.9336319288,171.7851014361163,191.3524031158317,185.44278396676688,168.4372216863413,179.25437755126404,50.17333333333333,0.8532199486225529,26.14,16.07226,13.54,16.89,19.01,22.53
c_225_176,circle,225,39,4976667.816199999,524720.067156247,232.86471120731332,251.57775199706433,258.2220568462176,212.17927002659707,238.7109475192981,46.724444444444444,0.9044991914772187,30.84,19.53428,16.11,21.06,24.52,27.91
c_225_177,circle,225,39,4976671.7698905375,524717.1946319287,130.87461449052876,145.43646243939617,143.67974847541572,120.64533752800153,135.15904073333553,36.84888888888889,0.7932698106380413,30.84,15.186378,5.61,17.02,23.59,27.67
c_225_178,circle,225,39,4976670.259715132,524712.5467899482,12.165726475735696,13.246338030220713,12.133520542554237,12.705848614417688,12.562858415732084,33.297777777777775,0.6234650293646556,30.42,11.914052,4.2,7.89,20.275002,27.03
c_225_179,circle,225,39,4976665.372684866,524712.5467899482,124.46345035428571,133.83290106046587,137.89533967314122,111.30282535088173,126.87362910969364,36.471111111111114,0.7239824518644894,30.84,17.43594,12.17,17.69,23.69,28.38
c_225_180,circle,225,39,4976663.862509461,524717.1946319287,234.77618152276386,252.7210794984867,260.2884127010586,214.29782894318885,240.5208756663745,42.45777777777778,0.8840154925154402,30.84,19.13208,14.73,20.28,24.16,28.0
c_225_181,circle,225,40,4975142.120300001,525340.5914562467,221.8321581465383,272.6470412257066,244.25036259081705,216.74975091900723,238.86982822051726,58.217777777777776,0.9312924650736697,30.77,16.652538,12.09,16.52,21.39,26.371
c_225_182,circle,225,40,4975146.07399054,525337.7189319284,282.63940245764604,338.46892481497366,308.0431855187823,270.00118479011047,299.7881743953781,53.693333333333335,0.9211985762767982,30.77,17.155375,12.42,16.77,22.0,27.996
c_225_183,circle,225,40,4975144.563815135,525333.071089948,262.0527366652255,303.93786261493864,284.90058416625544,248.11830761957356,274.7523727664983,55.40888888888889,0.9071147830271918,30.77,16.206726,11.29,16.13,20.79,27.97
c_225_184,circle,225,40,4975139.676784868,525333.071089948,187.86637642380919,233.3819338188987,203.04465848066602,185.90610592081697,202.54976866104772,58.733333333333334,0.9062429057888762,30.77,15.4077425,11.19,15.48,19.87,24.0425
c_225_185,circle,225,40,4975138.166609463,525337.7189319284,169.30358625640704,215.56448658479633,184.40625567864302,168.7398765461555,184.50355126650047,59.61333333333334,0.9053157384626854,30.77,16.020603,11.68,16.22,20.6,24.239
c_225_186,circle,225,41,4975247.676100001,526356.0897562468,196.0370642333012,216.11754517267332,213.35930239913506,187.90794986438772,203.35546541737432,33.973333333333336,0.8354264782836212,30.56,16.276867,8.372499,17.74,24.02,27.6875
c_225_187,circle,225,41,4975251.629790539,526353.2172319285,187.02147000777856,208.8497579019186,199.69758155185716,183.076801701445,194.66140279074983,30.73777777777778,0.8175245806824755,30.56,16.25585,7.5525002,18.12,24.45,28.07
c_225_188,circle,225,41,4975250.119615134,526348.569389948,221.2645675246495,244.73888707525498,240.56379605404737,210.2534044965468,229.20516378762466,32.91111111111111,0.825523295070898,30.56,16.204405,7.54,17.18,24.45,27.87
c_225_189,circle,225,41,4975245.232584868,526348.569389948,248.05354758113495,271.87428109067906,271.57234522604466,234.54203157222128,256.51055136752,33.13333333333333,0.8808853118712273,29.85,15.388884,8.245,16.14,22.48,26.31
c_225_190,circle,225,41,4975243.722409463,526353.2172319285,261.4073774569936,287.2817094737107,284.3362396667488,249.1677205810459,270.5482617946247,31.4,0.8768577494692145,29.26,13.686302,8.14,11.65,19.54,25.37
c_225_191,circle,225,42,4976260.5759,526709.7923562472,188.32085819018315,205.31408678983158,204.67389791979943,176.96643646919824,193.8188198422531,16.884444444444444,0.9252434851276652,27.51,15.942369,12.445,16.17,19.855,23.966
c_225_192,circle,225,42,4976264.529590538,526706.9198319289,125.63976055810441,138.0913034577266,134.79171997230463,119.57814628489986,129.52523256825887,17.004444444444445,0.9236800836382645,27.51,15.17073,12.08,15.42,18.53,22.4535
c_225_193,circle,225,42,4976263.019415133,526702.2719899485,54.74186018594374,60.84741743219648,57.148609336597,52.95411684473845,56.423000949868914,15.608888888888888,0.910876993166287,22.11,14.500073,12.08,15.33,17.52,20.001
c_225_194,circle,225,42,4976258.1323848665,526702.2719899485,98.93555072881874,109.64312998538725,104.17349790543696,93.98095698750522,101.68328390178704,16.053333333333335,0.9061461794019934,22.05,14.717568,12.49,15.57,17.72,19.72
c_225_195,circle,225,42,4976256.622209461,526706.9198319289,78.68010398174707,86.85092936973584,83.59607810123322,75.28869165851239,81.10395077780713,15.831111111111111,0.9017405951712522,23.53,15.13407,12.807501,15.87,18.25,20.224499
c_225_196,circle,225,43,4976353.940300001,526484.7074562471,153.86413890009828,171.88703848997065,159.20270858214462,147.2310621043119,158.04623701913135,53.84444444444444,0.9656624019810153,24.06,15.267443,12.64,15.93,18.8,21.8
c_225_197,circle,225,43,4976357.893990539,526481.8349319288,211.55973727067885,216.74176329488773,204.6239829987827,195.8132690142864,207.18468814465894,53.791111111111114,0.9619102701809469,23.77,15.92086,12.98,17.06,19.77,22.11
c_225_198,circle,225,43,4976356.383815134,526477.1870899483,173.3763706976199,179.42744233851275,169.9348870249051,160.0812454445088,170.7049863763866,56.297777777777775,0.9411857582695192,25.11,16.135092,12.76,17.47,20.17,22.36
c_225_199,circle,225,43,4976351.496784868,526477.1870899483,169.71099348595664,182.90695881169734,171.27493834053263,160.76222062175157,171.16377781498454,57.24444444444445,0.9520962732919255,26.25,16.440512,13.15,17.18,20.46,23.649
c_225_200,circle,225,43,4976349.986609463,526481.8349319288,190.06555157741988,204.82808009010907,191.73438598100427,178.47769809681756,191.27642893633768,58.49777777777778,0.9556298434888315,26.05,15.794244,11.95,16.59,19.96,23.37
c_250_001,circle,250,1,4974552.016,525145.6363794192,175.19911704531054,192.1714182864959,193.8715387700523,162.72211427516964,180.9910470942571,47.028,0.7303733945734456,28.8,20.176195,18.75,21.54,24.0,26.327
c_250_002,circle,250,1,4974555.5343189025,525143.0801711092,92.91414652796946,100.94708826042046,101.9084075397059,86.58948425833137,95.58978164660681,45.12,0.7533687943262412,28.8,19.836132,17.272501,21.4,23.7,26.05
c_250_003,circle,250,1,4974554.190440665,525138.9441391813,166.74237044422793,183.28378889585167,183.11973552624409,155.7869791559302,172.23321850556349,48.224,0.8679495686794957,29.19,19.50067,16.56,21.38,23.77,26.3185
c_250_004,circle,250,1,4974549.841559335,525138.9441391813,169.02076063355406,190.2415081498813,184.77729456395664,162.222606496189,176.56554246089524,45.216,0.9077317763623496,28.8,19.12552,16.95,20.83,23.3,25.8
c_250_005,circle,250,1,4974548.497681097,525143.0801711092,162.39887265915482,182.02418176151215,178.72413364805593,155.3825223209974,169.63242759743008,49.728,0.8444337194337195,28.8,18.923368,16.29,20.345001,23.13,25.96
c_250_006,circle,250,2,4975569.679,524909.1513794193,74.62830758546262,82.02532418694992,81.31700496230779,68.48296637561518,76.61340077758388,47.888,0.7488306047444037,33.17,19.594305,12.42,21.24,26.12,30.188
c_250_007,circle,250,2,4975573.197318902,524906.5951711092,20.136237973258567,22.55960649181317,20.79575296034662,19.2292974418894,20.680223716826937,47.908,0.728479585872923,31.7,16.59552,10.02,16.63,23.57,28.73
c_250_008,circle,250,2,4975571.853440665,524902.4591391813,108.84392523792482,119.40290750145743,119.07390083244024,102.22352374815911,112.3860643299954,52.008,0.7997231195200738,31.91,17.994064,9.84,19.87,24.79,29.04
c_250_009,circle,250,2,4975567.504559334,524902.4591391813,267.8718102587534,292.64027835503725,292.1116121512797,243.8348196423735,274.11463010186094,51.364,0.8535939568569426,32.12,20.656088,16.65,22.68,26.36,29.86
c_250_010,circle,250,2,4975566.160681097,524906.5951711092,168.80892262390006,185.22271412130414,182.68053156643197,153.50045480509382,172.55315577918248,46.496,0.8097900894700619,33.05,21.549034,19.02,23.67,26.84,30.104
c_250_011,circle,250,3,4975188.667,525009.6473794192,198.05275922488747,235.79594430147566,212.6243272745201,193.45510708634063,209.98203447180595,53.164,0.8207057407268076,26.3,11.441989,7.27,9.375,15.3,23.87
c_250_012,circle,250,3,4975192.185318903,525007.0911711091,193.74450908524307,224.61485607571137,207.1092471857567,187.0680021524493,203.1341536247901,53.236,0.7914193402960402,27.45,13.220126,7.7,10.93,19.61,24.7
c_250_013,circle,250,3,4975190.841440666,525002.9551391812,177.9042216754262,199.82413486740302,182.291239677844,170.41996678422743,182.60989075122515,51.276,0.756065215695452,26.3,11.284526,7.12,9.41,15.16,23.83
c_250_014,circle,250,3,4975186.492559335,525002.9551391812,155.85148214957627,181.01563549654688,154.01807931377706,153.22940013793018,161.0286492744576,49.684,0.7812575477014733,25.92,10.534581,7.14,9.36,13.91,19.67
c_250_015,circle,250,3,4975185.148681098,525007.0911711091,92.53199816924356,126.7274978479709,94.34531784311002,93.28553279770861,101.72258666450827,49.26,0.8006496142915144,25.35,9.408774,6.73,8.74,11.26,17.0015
c_250_016,circle,250,4,4974882.089,525128.6593794192,108.70171517033695,121.63814674667798,117.13701227640598,106.69662264289478,113.54337420907893,52.804,0.8241799863646694,21.96,9.76356,5.76,9.05,13.2925,18.27
c_250_017,circle,250,4,4974885.607318902,525126.1031711091,177.97706546968425,195.1521934640492,195.7537193730273,168.08244696018102,184.24135631673545,52.972,0.8852978932266102,23.55,10.486135,5.92,10.27,14.69,18.88
c_250_018,circle,250,4,4974884.263440665,525121.9671391812,171.2007093140109,187.8704622273594,188.44946791850234,161.50500510888446,177.25641114218928,49.64,0.9023368251410153,23.55,10.245192,5.87,10.47,14.34,17.641499
c_250_019,circle,250,4,4974879.9145593345,525121.9671391812,112.35856366845917,124.11151112646743,121.25845323048068,108.07385506895402,116.45059577359032,49.592,0.8904662042264881,21.21,10.131801,6.43,10.12,13.44,17.67
c_250_020,circle,250,4,4974878.570681097,525126.1031711091,58.247362965478395,64.66418462500128,60.79804759927364,57.84426354072059,60.388464682618476,48.572,0.8100139998352961,20.18,8.851793,5.5475,8.19,12.12,15.8325
c_250_021,circle,250,5,4975907.399,524772.7553794192,70.68559031213832,86.09342030874318,72.5685348621555,71.28330692534138,75.15771310209459,45.024,0.8112117981520967,28.425,13.016161,7.765,13.525,17.48,22.705
c_250_022,circle,250,5,4975910.917318903,524770.1991711091,60.99375462186078,70.7749696740425,64.62045527272221,62.095340491937954,64.62113001514086,48.536,0.8686335915609033,25.435,12.961513,8.885,13.565,17.505,20.755
c_250_023,circle,250,5,4975909.573440665,524766.0631391812,65.14880671294401,86.35022232488909,83.05430095911126,79.09842548982326,78.4129388716919,49.784,0.8963522416840752,23.325,13.054748,9.325,13.89,17.2075,20.1375
c_250_024,circle,250,5,4975905.224559335,524766.0631391812,155.1457132158126,190.4935609825215,174.54882626106223,162.29387502010695,170.62049386987582,51.788,0.8866146597667414,24.195,13.31382,9.6,13.815,17.355,21.205
c_250_025,circle,250,5,4975903.8806810975,524770.1991711091,124.12755730720043,134.450154638352,122.29211351056064,123.71234457778743,126.14554250847513,50.332,0.8327902725900024,30.355,14.041908,9.795,13.705,18.575,25.015
c_250_026,circle,250,6,4976225.143,524511.5353794192,136.07382438576616,150.83460338968163,143.63351935223312,127.94462090325732,139.62164200773455,17.844,0.9659269222147501,26.2,15.429339,12.49,15.39,18.74,22.916
c_250_027,circle,250,6,4976228.661318903,524508.9791711092,90.4178585088481,102.81686423767351,90.88109189893163,84.01938549922451,92.03380003616945,17.188,0.9636956015824995,26.57,15.466603,12.9,15.8,18.32,22.27
c_250_028,circle,250,6,4976227.317440665,524504.8431391813,175.69441763780566,195.42684171325425,184.91518467909123,164.00861799485057,180.01126550625042,19.028,0.9390372083245743,26.21,15.680546,13.375,16.06,18.3,22.69
c_250_029,circle,250,6,4976222.968559335,524504.8431391813,192.17590387793453,215.1041366953508,199.93022368856236,179.88271294858893,196.77324430260916,18.792,0.9346530438484462,26.59,16.375008,13.815001,16.67,19.26,23.43
c_250_030,circle,250,6,4976221.624681097,524508.9791711092,237.22497847952272,261.0663022333261,254.30753886720325,220.6464320767667,243.31131291420468,19.32,0.9565217391304348,26.7,16.267914,13.09,16.47,19.63,23.751
c_250_031,circle,250,7,4976269.182,525028.2803794192,223.88310468033282,260.2388890369108,246.9311423359191,206.26810627646736,234.33031058240752,59.892,0.9344820677218995,23.14,15.290733,12.31,14.79,19.07,21.81
c_250_032,circle,250,7,4976272.700318903,525025.7241711091,160.64762168619947,210.71325028138705,182.4052768573015,154.26665135192806,177.00820004420402,58.58,0.9366336633663367,23.14,14.843775,11.69,14.47,18.8,21.81
c_250_033,circle,250,7,4976271.356440665,525021.5881391813,79.65991519952115,110.96173566939895,86.38019825158938,85.857459527558,90.71482716201686,53.212,0.9609862437044275,27.23,13.083033,10.3475,12.72,15.71,21.23
c_250_034,circle,250,7,4976267.007559335,525021.5881391813,75.38199394485687,98.60169390966144,81.13352928753856,78.31244268471221,83.35741495669227,48.328,0.9577056778679026,26.77,12.271938,9.78,12.28,14.29,20.7
c_250_035,circle,250,7,4976265.663681097,525025.7241711091,136.982904040411,150.53266101163754,136.64011430101448,135.28547211387442,139.86028786673435,54.532,0.9551822782953129,24.51,14.115185,11.35,13.59,17.46,21.64
c_250_036,circle,250,8,4976535.25,524987.4523794192,90.24379785161321,99.00841287394604,93.95909871174247,82.57241018904763,91.44592990658734,56.308,0.9173829651204092,26.58,12.107494,8.04,10.74,16.51,22.3435
c_250_037,circle,250,8,4976538.768318903,524984.8961711092,90.82113490224444,98.89887907734676,94.17975107093997,79.51763521727784,90.85435006695226,53.624,0.9099656870058183,28.67,12.597859,8.15,11.27,17.61,23.28
c_250_038,circle,250,8,4976537.424440665,524980.7601391813,71.57993483691408,74.82972036657054,70.06134001224028,61.46306782343604,69.48351575979024,53.608,0.8745709595582749,33.4,14.401908,8.84,13.98,18.81,27.71
c_250_039,circle,250,8,4976533.075559335,524980.7601391813,87.12089516212949,92.47705076748588,85.37844706397865,76.36676246387985,85.33578886436847,59.368,0.8609351839374747,33.21,13.383007,8.41,13.45,17.87,25.0
c_250_040,circle,250,8,4976531.731681097,524984.8961711092,67.50194403254395,71.45397772949642,65.46027713693226,60.12965946500238,66.13646459099375,59.48,0.8954942837928715,30.71,13.416243,8.44,12.79,17.85,24.9625
c_250_041,circle,250,9,4976764.273,524974.9633794192,217.72782142857602,263.375399093238,236.42101850392902,181.08002605720995,224.65106627073826,52.7,0.9252371916508539,32.98,15.914289,10.41,15.315001,21.11,28.3165
c_250_042,circle,250,9,4976767.791318903,524972.4071711091,155.97181314967176,183.07033235032173,170.21240129542346,133.16166554639344,160.6040530854526,51.476,0.9166213380993085,32.98,16.431583,10.93,16.05,21.7,28.515
c_250_043,circle,250,9,4976766.447440665,524968.2711391812,107.47997738794339,120.78152473795544,118.3619776446629,94.60586153483229,110.30733532634851,50.076,0.7989456026839205,32.98,16.521341,9.8,15.975,23.32,29.3295
c_250_044,circle,250,9,4976762.098559335,524968.2711391812,176.98325746539214,195.69804964206764,195.44691334221233,157.91053399782126,181.50968861187337,56.476,0.7760464622140378,32.98,16.037271,9.56,15.02,22.72,29.87
c_250_045,circle,250,9,4976760.754681097,524972.4071711091,174.21022475148195,206.65965831130066,189.73326197637766,147.2092155038486,179.45309013575223,55.056,0.8273757628596339,32.98,14.557972,9.47,13.56,18.782501,27.65
c_250_046,circle,250,10,4975957.068,525214.1763794192,223.50260123683665,256.5736617909826,231.88282883272802,222.18849616134287,233.53689700547253,56.028,0.9710858856286143,23.6,14.394563,11.93,14.95,17.25,19.73
c_250_047,circle,250,10,4975960.586318903,525211.6201711091,328.8310907890096,383.3193014451635,342.6065389850446,328.54720435604906,345.82603389381666,55.04,0.9693313953488372,23.6,16.062222,14.36,16.77,18.31,20.1
c_250_048,circle,250,10,4975959.242440665,525207.4841391812,250.98314640661488,292.3016030813057,260.4733768597804,262.7593330532573,266.6293648502396,53.104,0.9597017173847544,23.6,16.642633,15.3,17.21,18.51,20.24
c_250_049,circle,250,10,4975954.893559335,525207.4841391812,246.38589704201559,286.6008728762882,254.7262265050794,263.1494755950795,262.71561800461564,54.28,0.9694178334561533,23.6,15.911946,13.88,16.63,18.39,20.15
c_250_050,circle,250,10,4975953.549681097,525211.6201711091,240.32550968355778,274.7970455702923,248.31859590941892,247.13193271599184,252.64327096981523,57.416,0.9745715480005573,23.6,14.452948,12.24,14.83,17.11,19.51
c_250_051,circle,250,11,4975613.36,525391.9193794192,207.98422477624712,234.12556652452184,220.9574479866004,202.47790930729056,216.386287148665,64.956,0.8672332040150256,30.17,16.437435,12.29,16.06,21.54,26.58
c_250_052,circle,250,11,4975616.878318903,525389.3631711091,211.79686417685022,236.3312871172405,224.65069072633673,206.19247505284008,219.74282926831688,65.596,0.8370632355631441,28.96,15.940382,12.045,15.97,19.384998,25.61
c_250_053,circle,250,11,4975615.5344406655,525385.2271391812,123.01454505627548,139.93437005033374,125.9753423691785,123.07424732105167,127.99962619920984,57.996,0.8811642182219463,27.92,13.291891,9.15,13.62,16.79,22.46
c_250_054,circle,250,11,4975611.185559335,525385.2271391812,151.72461478878472,173.10336186021786,153.82837152924333,157.7869193211087,159.11081687483866,56.796,0.9275301077540672,28.15,13.170408,9.112499,13.34,16.65,21.98
c_250_055,circle,250,11,4975609.841681098,525389.3631711091,239.42226427097842,268.55305741189085,252.25226696788457,236.3437766625703,249.14284132833103,64.12,0.9325015595757954,28.96,14.782602,10.4775,14.72,18.53,25.74
c_250_056,circle,250,12,4975652.244,525882.0633794192,178.1277709547146,177.06906709329215,162.3379208777034,171.4093628714463,172.2360304492891,46.084,0.9400225674854613,26.27,15.6710205,11.73,16.0,19.84,23.92
